id_proc_compra,processo_sipac,data_cadastro,titulo,id_modalidade,modalidade,data_abertura,data_envio_lic,id_tipo_compra,tipo_compra,id_status,status,id_unidade_gestora,unidade_gestora,valor_estimado_itens_homologado,valor_real,mes_referencia
2474,23076.44603/2019-53,2019-09-05 15:09:01.138,"REGISTRAR PREÇOS, ATRAVÉS DE PREGÃO ELETRÔNICO, TIPO MENOR PREÇO POR ITEM, PARA EVENTUAL AQUISIÇÃO DE MATERIAIS DE ESCRITÓRIO (PILHAS, BATERIAS, CARREGADORES E PAPÉIS DIVERSOS) PARA ATENDER AS NECESSIDADES DA UNIVERSIDADE FEDERAL DE PERNAMBUCO.",6,PREGÃO,2021-02-25 13:00:00.000,2021-11-03 15:22:48.647,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,598354.23,464982.96,04/2024
3113,23076.62391/2019-96,2019-12-03 13:40:28.937,Manutenção de bens imóveis (MATERIAIS DE CONSTRUÇÃO),6,PREGÃO,,,1,SERVIÇO,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,132534.43,0.0,04/2024
2543,23076.48213/2019-52,2019-09-25 15:17:26.204,"SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PREDIAL, INCLUSA MÃO DE OBRA, MATERIAIS DE CONSUMO, MATERIAIS DE MÉDIA E LONGA DURAÇÃO, EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL E COLETIVA, UNIFORMES, UTENSÍLIOS E DEMAIS EQUIPAMENTOS NECESSÁRIOS À EXECUÇÃO DOS SERVIÇOS, PARA ATENDER AO CAMPUS RECIFE DA UFPE, EXCETO HOSPITAL DAS CLÍNICAS.",6,PREGÃO,,2019-09-25 15:17:26.204,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,14011259.33,0.0,04/2024
5389,23076.106338/2022-38,2022-10-10 14:19:27.653,PREGÃO Nº.: 292022/2022,6,PREGÃO,,2022-10-10 14:19:27.653,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,272048.7,0.0,04/2024
5266,23076.99370/2022-91,2022-09-21 10:11:43.586,"PREGÃO Nº.: 222022/2022

SUBSTÂNCIAS QUÍMICAS E REAGENTES",6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,476382.64,0.0,04/2024
4698,23076.105469/2021-30,2021-11-26 11:32:57.522,REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE SERVIÇOS GRÁFICOS.,6,PREGÃO,2022-05-27 09:00:00.000,2022-04-11 14:49:56.569,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1363091.83,782896.49,04/2024
4436,23076.90428/2021-95,2021-10-15 09:18:45.579,PREGÃO Nº.: 1983/2021,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,262084.4,0.0,04/2024
6001,23076.31567/2023-88,2023-04-05 15:19:17.747,PREGÃO Nº.: 33/2023,6,PREGÃO,2023-04-05 07:00:00.000,2023-04-05 15:19:17.747,7,MATERIAIS E SERVIÇOS,504,LIQUIDACAO,774,PRO-REITORIA DE GESTÃO ADMINISTRATIVA - PROGEST,38000.0,38000.0,04/2024
5087,23076.85437/2022-19,2022-08-12 16:23:15.553,PREGÃO Nº.: 36424/2022,6,PREGÃO,,2022-08-15 10:40:22.878,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,63998.35,0.0,04/2024
5001,23076.74126/2022-60,2022-07-13 13:39:05.080,"PREGÃO Nº.: 17/2022
REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE MARAVALHA E RAÇÃO",6,PREGÃO,2022-08-08 14:00:00.000,2022-07-13 13:39:05.080,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,919904.4,871636.02,04/2024
3120,23076.65086/2019-56,2019-12-05 15:35:58.282,MATERIAL ELÉTRICO,6,PREGÃO,,,1,SERVIÇO,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,45481.0,0.0,04/2024
2284,23076.37361/2019-41,2019-08-07 10:52:16.033,REGISTRO DE PREÇO PARA MATERIAL DE EXPEDIENTE,6,PREGÃO,2019-08-26 09:01:00.000,2019-08-07 10:52:16.033,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,665656.2995,222617.3,04/2024
2973,23076.58420/2019-15,2019-11-13 10:14:10.841,TR 03/2019 - LINHA BRANCA,6,PREGÃO,2020-04-30 09:00:00.000,2020-04-13 15:54:15.195,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,688682.21,484669.91,04/2024
3107,23076.61871/2019-30,2019-11-29 16:40:27.842,SRP PARA ÁGUA MINERAL BOTIJÃO 20L,6,PREGÃO,2020-04-20 09:01:00.000,2020-04-07 10:15:59.432,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,498245.25,342042.25,04/2024
5309,23076.101637/2022-89,2022-09-28 07:25:44.136,PREGÃO Nº.: 25/2022,6,PREGÃO,,2022-09-28 07:25:44.136,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1006160.0,0.0,04/2024
5481,23076.108995/2022-79,2022-10-18 11:07:51.437,PREGÃO Nº.: 27/2022,6,PREGÃO,,2022-10-18 11:07:51.437,7,MATERIAIS E SERVIÇOS,506,CANCELADO,774,PRO-REITORIA DE GESTÃO ADMINISTRATIVA - PROGEST,2678520.0,0.0,04/2024
5912,23076.127809/2022-90,2022-12-12 10:58:43.193,PREGÃO Nº.: 37/2022,6,PREGÃO,,2022-12-12 10:58:43.193,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,67993992.0,0.0,04/2024
5917,23076.129666/2022-3,2022-12-15 15:25:39.499,Contratação de licenças de softwares de Design Gráfico,6,PREGÃO,,,1,SERVIÇO,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,29260700.0,0.0,04/2024
5918,23076.129794/2022-39,2022-12-16 07:27:54.258,PREGÃO Nº.: 39/2022,6,PREGÃO,,2022-12-16 07:27:54.258,1,SERVIÇO,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1006160.0,0.0,04/2024
4793,23076.17439/2022-46,2022-02-14 16:32:25.642,REGISTRO DE PREÇO DE MATERIAL ELÉTRICO - SINFRA,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,795519.1,0.0,04/2024
5362,23076.105260/2022-44,2022-10-06 14:48:12.227,PREGÃO Nº.: 28/2022 - TINTAS E ACESSÓRIOS,6,PREGÃO,2022-11-10 10:00:00.000,2022-10-21 14:06:57.288,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,210600.6,92046.75,04/2024
5913,23076.128190/2022-85,2022-12-12 16:15:36.836,PREGÃO Nº.: 35/2022 - MOTOR-GERADOR A DIESEL (GMG),6,PREGÃO,2022-12-21 10:00:00.000,2022-12-12 16:15:36.836,7,MATERIAIS E SERVIÇOS,504,LIQUIDACAO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,447162.0,428000.0,04/2024
5548,23076.110740/2022-9,2022-10-21 17:32:05.095,PREGÃO Nº.: 013/2023,6,PREGÃO,2023-04-11 10:00:00.000,2023-02-23 15:08:59.170,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,777672.4,0.0,04/2024
5927,23076.132060/2022-64,2022-12-22 19:05:18.412,PREGÃO Nº.: 40/2022 - MATERIAL ELÉTRICO - PARTE 2,6,PREGÃO,,2022-12-23 09:06:41.698,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,245951.5,0.0,04/2024
5693,23076.116122/2022-98,2022-11-08 09:25:40.807,PREGÃO Nº.: 202105/2022 AR CONDICIONADO JANELA,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2304838.8,0.0,04/2024
5088,23076.85596/2022-91,2022-08-15 08:51:24.246,PREGÃO Nº.: 12/2022,6,PREGÃO,2023-01-23 09:00:00.000,2022-08-15 08:51:24.246,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,11459549.66,12317264.99,04/2024
6713,23076.24430/2024-45,2024-03-22 14:00:23.077,PREGÃO Nº.: 90004/2024 - ÁGUA MINERAL,6,PREGÃO,,2024-03-22 14:00:23.077,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,735131.4,0.0,04/2024
6226,23076.78706/2023-72,2023-08-14 14:14:20.461,PREGÃO Nº.: 28/2023,6,PREGÃO,,2023-08-14 14:14:20.461,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,71228.67,0.0,04/2024
5009,23076.75972/2022-76,2022-07-18 15:59:19.106,PREGÃO Nº.: 09/2023 - AQUISIÇÃO DE ELETRODOMÉSTICOS E UTENSÍLIOS,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1330971.19,0.0,04/2024
4801,23076.22050/2022-97,2022-02-24 16:40:31.574,PROCESSO 23076.022036/2022-87 TR 03/2022,6,PREGÃO,2022-09-22 09:00:00.000,2022-09-08 11:10:02.577,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2303599.7,1147358.63,04/2024
6009,23076.34102/2023-28,2023-04-14 09:25:32.850,PREGÃO Nº.: 20/2023,6,PREGÃO,,2023-04-14 09:25:32.850,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,3772423.2,0.0,04/2024
5579,23076.112013/2022-73,2022-10-26 08:40:10.133,PREGÃO Nº.: 202205/2022 AQUISIÇÃO DE AR CONDICIONADO.,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2304801.84,0.0,04/2024
4922,23076.56921/2022-62,2022-05-27 13:54:15.983,PREGÃO Nº.: 112022/2022,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,985771.92,0.0,04/2024
5976,23076.12054/2023-35,2023-02-03 13:24:38.633,PREGÃO Nº.: 47636/2023,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,119988.24,0.0,04/2024
5969,23076.3276/2023-70,2023-01-02 14:54:18.255,PREGÃO Nº.: 3/2023 - MATERIAL HIDRÁULICO GALVANIZADO,6,PREGÃO,2023-01-30 10:00:00.000,2023-01-03 09:57:56.191,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,113941.95,88532.05,04/2024
6689,23076.124760/2023-57,2023-12-21 09:56:28.130,PREGÃO Nº.: 39/2023 - PRESTAÇÃO DE SERVIÇO GRÁFICO DE IMPRESSÃO DE LIVROS PARA ATENDIMENTO ÀS DEMANDAS DA EDITORA UFPE,6,PREGÃO,,2023-12-21 09:56:28.130,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2343030.0,0.0,04/2024
6717,23076.25462/2024-20,2024-03-27 10:18:17.794,PREGÃO Nº.: 50/2024,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,121396.43,0.0,04/2024
4961,23076.62826/2022-95,2022-06-14 14:18:11.342,"PREGÃO Nº.: 202218/2022
PROCESSO DE COMPRA DE MATERIAIS QUÍMICOS",6,PREGÃO,2022-10-26 09:00:00.000,2022-10-05 15:42:54.345,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,116377.48,58388.38,04/2024
5404,23076.107424/2022-10,2022-10-13 13:26:27.465,"PREGÃO Nº.: 31/2022 
LINHA BRANCA",6,PREGÃO,2022-11-22 09:00:00.000,2022-10-13 13:26:27.465,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1473317.17,1072194.96,04/2024
6032,23076.39252/2023-76,2023-05-02 10:35:37.653,PREGÃO Nº.: 23076.31110/2023-11,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,183456.55,0.0,04/2024
6682,23076.122592/2023-5,2023-12-13 10:01:03.300,PREGÃO Nº.: 38/2023,6,PREGÃO,2024-01-29 09:00:00.000,2023-12-13 10:01:03.300,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,57298.24,4979.34,04/2024
6683,23076.122977/2023-86,2023-12-14 09:04:03.786,PREGÃO Nº.: 36/2023,6,PREGÃO,,2023-12-14 09:04:03.786,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1037807.86,0.0,04/2024
6685,23076.123136/2023-61,2023-12-14 13:53:37.317,PREGÃO Nº.: 1001/2024,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,126443.2,0.0,04/2024
5345,23076.103915/2022-81,2022-10-04 12:09:51.132,"PREGÃO Nº.: 08/2023 - ÁUDIO, VÍDEO E FOTO",6,PREGÃO,2023-02-15 09:00:00.000,2023-01-23 14:47:14.047,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2174723.07,678959.74,04/2024
6684,23076.122995/2023-85,2023-12-14 09:52:26.448,PREGÃO Nº.: 37/2023,6,PREGÃO,,2023-12-14 09:52:26.448,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,3986562.0,0.0,04/2024
6686,23076.123386/2023-4,2023-12-15 10:55:06.948,PREGÃO Nº.: 1372023/2023,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,186040.3,0.0,04/2024
4787,23076.12513/2022-61,2022-02-03 14:07:56.792,PREGÃO Nº.: 1/2022,6,PREGÃO,2022-03-15 09:00:00.000,2022-02-03 14:18:29.087,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,842166.32,690559.18,04/2024
5968,23076.3271/2023-11,2023-01-02 14:44:50.020,PREGÃO Nº.: 1/2023,6,PREGÃO,2023-01-27 10:00:00.000,2023-01-02 14:44:50.020,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,142644.45,127349.65,04/2024
5919,23076.129932/2022-96,2022-12-16 11:28:09.735,Registro de Preços com vistas a futura e eventual contratação de subscrição de licenças de uso de softwares do tipo suíte de escritório,6,PREGÃO,,,1,SERVIÇO,503,JULGADO,774,PRO-REITORIA DE GESTÃO ADMINISTRATIVA - PROGEST,6174347.4,0.0,04/2024
5031,23076.78595/2022-65,2022-07-26 14:38:17.500,PREGÃO Nº.: 16/2022 EPI,6,PREGÃO,2022-08-12 09:00:00.000,2022-07-26 14:38:17.500,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1206986.2,721475.87,04/2024
5727,23076.117045/2022-9,2022-11-09 13:19:04.594,PREGÃO Nº.: 33/2022 - AQUISIÇÃO DE ÁLCOOL ETÍLICO HIDRATADO 96 GL,6,PREGÃO,,2022-11-09 13:19:04.594,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,40560.0,0.0,04/2024
6052,23076.44479/2023-82,2023-05-16 15:45:14.636,PREGÃO Nº.: 21/2023,6,PREGÃO,,2023-05-16 15:45:14.636,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,876184.96,0.0,04/2024
5265,23076.99138/2022-50,2022-09-20 15:16:46.533,PREGÃO Nº.: 16/2023,6,PREGÃO,2023-05-16 09:00:00.000,2023-03-07 14:55:32.100,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,476035.97,255975.72,04/2024
5392,23076.106457/2022-26,2022-10-10 15:55:16.913,PREGÃO Nº.: 29/2022,6,PREGÃO,2022-12-27 10:00:00.000,2023-03-29 17:55:24.881,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,272048.7,178690.64,04/2024
6214,23076.76275/2023-40,2023-08-08 09:49:08.606,PREGÃO Nº.: 19649/2023,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2830427.7,0.0,04/2024
6286,23076.85075/2023-90,2023-08-30 13:55:13.685,PREGÃO Nº.: 75296/2023 - LINHA BRANCA,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1652955.13,0.0,04/2024
4957,23076.62509/2022-21,2022-06-14 08:58:10.651,PREGÃO Nº.: 36/2022,6,PREGÃO,2023-01-02 10:00:00.000,2022-11-29 08:48:46.481,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2406206.32,632168.98,04/2024
5197,23076.94973/2022-82,2022-09-08 14:32:08.015,PREGÃO Nº.: 262022/2022 - AR-CONDICIONADO JANELA,6,PREGÃO,2023-03-14 10:00:00.000,2023-02-15 16:08:33.494,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2324328.89,1562997.38,04/2024
6330,23076.87281/2023-86,2023-09-04 16:52:26.050,"PREGÃO Nº.: 34/2023
PROCESSO 23076.019649/2021-34 - SOLUÇÃO DE PROJEÇÃO MULTIMIDIA.",6,PREGÃO,,2023-11-29 15:17:21.424,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2830427.7,0.0,04/2024
5047,23076.79916/2022-94,2022-07-29 09:43:40.825,PREGÃO Nº.: 34/2022 - REGISTRO DE PREÇO MATERIAL DE ESCRITÓRIO,6,PREGÃO,2022-12-06 09:00:00.000,2022-11-18 11:59:21.401,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,425823.28,17454.15,04/2024
5063,23076.82171/2022-28,2022-08-04 13:26:13.497,PREGÃO Nº.: 19/2022 - MATERIAL HIDRÁULICO HIDROSSANITÁRIO,6,PREGÃO,2022-08-22 09:00:00.000,2022-08-04 13:26:13.497,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,367872.4,182050.53,04/2024
5857,23076.122865/2022-9,2022-11-25 13:55:32.147,AQUISIÇÃO DE NOTEBOOKS AVANÇADOS -CENTRAL DE COMPRAS - ME,6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,13686292.79,0.0,04/2024
6292,23076.85727/2023-43,2023-08-31 14:16:43.610,"SOLUÇÃO DE PROJEÇÃO MULTIMÍDIA
PREGÃO Nº.: 19649/2023",6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2810125.44,0.0,04/2024
5858,23076.122954/2022-31,2022-11-25 15:29:30.923,"Aquisição de estações de trabalho (desktops), equipamentos móveis (notebooks) e monitores (ADESÃO AO PE 08/2022 DA CENTRAL DE COMPRAS)",6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,12184604.0,0.0,04/2024
5105,23076.86641/2022-6,2022-08-17 09:03:09.053,PREGÃO Nº.: 10/2023 - MATERIAL MÉDICO HOSPITALAR,6,PREGÃO,2023-03-23 09:00:00.000,2023-01-31 16:01:46.266,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1022507.27,329169.58,04/2024
4878,23076.52007/2022-44,2022-05-17 14:59:16.240,PREGÃO Nº.: 30/2022 - MATERIAL ODONTOLÓGICO,6,PREGÃO,2023-02-10 09:00:00.000,2022-12-05 10:28:02.455,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1096408.68,329954.19,04/2024
5972,23076.3939/2023-17,2023-01-04 14:37:27.523,PREGÃO Nº.: 47780/2023,6,PREGÃO,,2023-01-04 14:37:27.523,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,932434.88,0.0,04/2024
5914,23076.128306/2022-57,2022-12-13 08:43:40.207,PREGÃO Nº.: 7035/2022,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,932434.88,0.0,04/2024
6115,23076.58559/2023-65,2023-06-21 15:32:09.904,PREGÃO Nº.: 29/2023 - PERIFÉRICOS DE INFORMÁTICA,6,PREGÃO,,2023-09-05 21:27:57.224,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1092744.36,0.0,04/2024
5970,23076.3768/2023-75,2023-01-04 09:19:24.063,PREGÃO Nº.: 5/2023 - COPA E COZINHA,6,PREGÃO,2023-01-27 09:00:00.000,2023-01-04 09:19:24.063,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,168277.68,94175.01,04/2024
5589,23076.112407/2022-8,2022-10-26 15:25:47.771,PREGÃO Nº.: 18/2023 - ÁGUA POTÁVEL ENVASADA EM GARRAFÕES DE 20 LITROS,6,PREGÃO,2023-04-04 10:00:00.000,2023-03-23 14:08:04.536,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,716625.0,512625.0,04/2024
5872,23076.124286/2022-54,2022-11-30 09:47:47.880,PREGÃO Nº.: 2586/2022,6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,587.59,0.0,04/2024
6122,23076.59509/2023-23,2023-06-26 13:54:18.432,PREGÃO Nº.: 22/2023 - LICITAÇÃO PARA CONTRATAÇÃO DE SERVIÇO DE INSTALAÇÃO DE PELÍCULAS,6,PREGÃO,2023-07-12 10:00:00.000,2023-08-23 15:14:38.924,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,136323.18,71889.0,04/2024
5556,23076.111193/2022-97,2022-10-24 14:46:43.814,PREGÃO Nº.: 07/2023 - PERSIANAS E CORTINAS,6,PREGÃO,2023-04-17 10:00:00.000,2023-03-24 13:23:40.935,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,585235.06,368316.0,04/2024
5879,23076.124922/2022-51,2022-12-01 12:06:23.199,"Registro de preços para a eventual aquisição de estações de trabalho (desktops), equipamentos móveis (notebooks) e monitores",6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,11487432.0,0.0,04/2024
5880,23076.124935/2022-88,2022-12-01 12:19:09.194,"Registro de preços para a eventual aquisição de estações de trabalho (desktops), equipamentos móveis (notebooks) e monitores",6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,12184604.0,0.0,04/2024
5881,23076.124943/2022-66,2022-12-01 12:34:54.629,"Registro de preços para a eventual aquisição de estações de trabalho (desktops), equipamentos móveis (notebooks) e monitores,",6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,12184604.0,0.0,04/2024
5884,23076.124992/2022-4,2022-12-01 13:43:34.917,"Registro de preços para a eventual aquisição de estações de trabalho (desktops), equipamentos móveis (notebooks) e monitores  -",6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,10008107.0,0.0,04/2024
5885,23076.125007/2022-84,2022-12-01 14:08:36.040,"Aquisição de estações de trabalho (desktops), equipamentos móveis (notebooks) e monitores (ADESÃO AO PE 08/2022 DA CENTRAL DE COMPRAS)",6,PREGÃO,,,1,SERVIÇO,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,12184604.0,0.0,04/2024
5979,23076.19620/2023-35,2023-03-01 13:30:07.858,PREGÃO Nº.: 14/2023,6,PREGÃO,2023-04-17 09:00:00.000,2023-03-01 13:30:07.858,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,215342.4,95659.2,04/2024
5756,23076.118256/2022-98,2022-11-11 12:21:04.212,PREGÃO Nº.: 25/2023 - SUBSTÂNCIAS QUÍMICAS E REAGENTES,6,PREGÃO,,2023-07-10 14:09:17.875,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2053015.53,0.0,04/2024
